0
//Monster      MapNumber      Range      PositionX      PositionY      Direction      Comment
end


1
//Monster      MapNumber      Range      BeginPosX      BeginPosY      EndPosX      EndPosY      Direction      Quantity      Comment
end


2
//Monster      MapNumber      Range      PositionX      PositionY      Direction      Comment
end


3
//Monster      MapNumber      Range      BeginPosX      BeginPosY      EndPosX      EndPosY      Direction     Quantity      Value      Comment
end


4
//Monster      MapNumber      Range      PositionX      PositionY      Direction      Comment
170            22             30         026            105            04             //Chaos Castle 9
171            22             30         026            098            04             //Chaos Castle 10
170            22             30         028            090            04             //Chaos Castle 9
171            22             30         027            086            04             //Chaos Castle 10
170            22             30         028            082            04             //Chaos Castle 9
171            22             30         026            079            04             //Chaos Castle 10
170            22             30         034            078            04             //Chaos Castle 9
171            22             30         033            081            04             //Chaos Castle 10
170            22             30         039            078            04             //Chaos Castle 9
171            22             30         026            077            04             //Chaos Castle 10
170            22             30         038            080            04             //Chaos Castle 9
171            22             30         043            077            04             //Chaos Castle 10
170            22             30         038            086            04             //Chaos Castle 9
171            22             30         043            084            04             //Chaos Castle 10
170            22             30         041            082            04             //Chaos Castle 9
171            22             30         027            094            04             //Chaos Castle 10
170            22             30         032            091            04             //Chaos Castle 9
171            22             30         029            084            04             //Chaos Castle 10
170            22             30         042            090            04             //Chaos Castle 9
171            22             30         044            087            04             //Chaos Castle 10
170            22             30         030            078            04             //Chaos Castle 9
171            22             30         038            092            04             //Chaos Castle 10
170            22             30         040            098            04             //Chaos Castle 9
171            22             30         029            101            04             //Chaos Castle 10
170            22             30         033            103            04             //Chaos Castle 9
171            22             30         038            089            04             //Chaos Castle 10
170            22             30         042            105            04             //Chaos Castle 9
171            22             30         042            099            04             //Chaos Castle 10
170            22             30         035            105            04             //Chaos Castle 9
171            22             30         029            093            04             //Chaos Castle 10
170            22             30         028            097            04             //Chaos Castle 9
171            22             30         026            084            04             //Chaos Castle 10
170            22             30         028            079            04             //Chaos Castle 9
170            22             30         025            082            04             //Chaos Castle 9
171            22             30         029            076            04             //Chaos Castle 10
170            22             30         033            076            04             //Chaos Castle 9
171            22             30         035            079            04             //Chaos Castle 10
170            22             30         031            080            04             //Chaos Castle 9
171            22             30         041            079            04             //Chaos Castle 10
170            22             30         038            076            04             //Chaos Castle 9
171            22             30         036            081            04             //Chaos Castle 10
170            22             30         039            082            04             //Chaos Castle 9
171            22             30         041            086            04             //Chaos Castle 10
170            22             30         042            094            04             //Chaos Castle 9
171            22             30         035            092            04             //Chaos Castle 10
170            22             30         034            090            04             //Chaos Castle 9
171            22             30         038            101            04             //Chaos Castle 10
170            22             30         030            105            04             //Chaos Castle 9
171            22             30         026            102            04             //Chaos Castle 10
170            22             30         028            100            04             //Chaos Castle 9
171            22             30         038            106            04             //Chaos Castle 10
170            22             30         035            102            04             //Chaos Castle 9
171            22             30         042            102            04             //Chaos Castle 10
170            22             30         043            096            04             //Chaos Castle 9
171            22             30         030            088            04             //Chaos Castle 10
170            22             30         025            091            04             //Chaos Castle 9
171            22             30         029            091            04             //Chaos Castle 10
170            22             30         030            098            04             //Chaos Castle 9
171            22             30         041            093            04             //Chaos Castle 10
170            22             30         041            089            04             //Chaos Castle 9
171            22             30         043            091            04             //Chaos Castle 10
170            22             30         039            095            04             //Chaos Castle 9
171            22             30         032            101            04             //Chaos Castle 10
170            22             30         029            103            04             //Chaos Castle 9
171            22             30         033            105            04             //Chaos Castle 10
170            22             30         025            097            04             //Chaos Castle 9
171            22             30         024            094            04             //Chaos Castle 10
170            22             30         027            088            04             //Chaos Castle 9
171            22             30         032            094            04             //Chaos Castle 10
170            22             30         032            089            04             //Chaos Castle 9
171            22             30         036            092            04             //Chaos Castle 10
170            22             30         037            089            04             //Chaos Castle 9
171            22             30         040            091            04             //Chaos Castle 10
170            22             30         038            099            04             //Chaos Castle 9
171            22             30         040            101            04             //Chaos Castle 10
170            22             30         043            081            04             //Chaos Castle 9
171            22             30         036            076            04             //Chaos Castle 10
170            22             30         042            075            04             //Chaos Castle 9
171            22             30         026            075            04             //Chaos Castle 10
170            22             30         024            080            04             //Chaos Castle 9
171            22             30         030            082            04             //Chaos Castle 10
170            22             30         024            089            04             //Chaos Castle 9
171            22             30         024            086            04             //Chaos Castle 10
170            22             30         024            101            04             //Chaos Castle 9
171            22             30         037            104            04             //Chaos Castle 10
170            22             30         041            096            04             //Chaos Castle 9
171            22             30         039            087            04             //Chaos Castle 10
170            22             30         041            076            04             //Chaos Castle 9
171            22             30         038            084            04             //Chaos Castle 10
170            22             30         038            096            04             //Chaos Castle 9
171            22             30         030            095            04             //Chaos Castle 10
170            22             30         032            078            04             //Chaos Castle 9
171            22             30         029            086            04             //Chaos Castle 10
170            22             30         027            104            04             //Chaos Castle 9
171            22             30         040            104            04             //Chaos Castle 10
170            22             30         044            102            04             //Chaos Castle 9
171            22             30         043            098            04             //Chaos Castle 10
170            22             30         039            093            04             //Chaos Castle 9
171            22             30         041            084            04             //Chaos Castle 10
end


