0
//Monster      MapNumber      Range      PositionX      PositionY      Direction      Comment
259            28             00         007            019            02             //Oracle Layla
end


1
//Monster      MapNumber      Range      BeginPosX      BeginPosY      EndPosX      EndPosY      Direction      Quantity      Comment
end


2
//Monster      MapNumber      Range      PositionX      PositionY      Direction      Comment
263            28             30         030            075            1             //Aegis
263            28             30         035            021            2             //Aegis
263            28             30         028            017            4             //Aegis
263            28             30         036            011            5             //Aegis
263            28             30         051            011            1             //Aegis
263            28             30         042            012            4             //Aegis
263            28             30         045            022            0             //Aegis
263            28             30         052            024            2             //Aegis
263            28             30         053            017            1             //Aegis
263            28             30         060            009            7             //Aegis
264            28             30         067            022            1             //Rogue Centurion
263            28             30         060            022            2             //Aegis
264            28             30         069            009            0             //Rogue Centurion
264            28             30         074            014            4             //Rogue Centurion
264            28             30         082            008            5             //Rogue Centurion
264            28             30         081            019            3             //Rogue Centurion
264            28             30         086            013            7             //Rogue Centurion
264            28             30         092            006            4             //Rogue Centurion
264            28             30         096            016            0             //Rogue Centurion
264            28             30         099            009            1             //Rogue Centurion
264            28             30         109            019            6             //Rogue Centurion
262            28             30         110            009            7             //Blood Soldier
262            28             30         118            017            4             //Blood Soldier
262            28             30         110            035            2             //Blood Soldier
262            28             30         121            027            3             //Blood Soldier
262            28             30         119            035            6             //Blood Soldier
262            28             30         114            044            1             //Blood Soldier
260            28             30         120            050            2             //Death Angel
260            28             30         105            054            2             //Death Angel
260            28             30         119            057            7             //Death Angel
260            28             30         110            065            5             //Death Angel
260            28             30         121            067            3             //Death Angel
262            28             30         108            028            0             //Blood Soldier
260            28             30         111            072            6             //Death Angel
260            28             30         105            086            5             //Death Angel
265            28             30         118            084            2             //Necron
260            28             30         118            095            2             //Death Angel
265            28             30         104            101            0             //Necron
265            28             30         115            106            5             //Necron
265            28             30         093            096            7             //Necron
265            28             30         093            084            6             //Necron
265            28             30         082            085            5             //Necron
265            28             30         082            077            4             //Necron
265            28             30         074            076            5             //Necron
261            28             30         087            090            3             //Death Centurion
261            28             30         068            077            6             //Death Centurion
261            28             30         063            072            3             //Death Centurion
261            28             30         058            078            3             //Death Centurion
260            28             30         120            075            3             //Death Angel
261            28             30         057            071            1             //Death Centurion
266            28             30         032            050            5             //Schriker
266            28             30         042            051            3             //Schriker
266            28             30         038            058            2             //Schriker
266            28             30         029            065            4             //Schriker
266            28             30         046            066            4             //Schriker
266            28             30         042            097            5             //Schriker
266            28             30         037            109            7             //Schriker
266            28             30         047            107            3             //Schriker
266            28             30         053            093            0             //Schriker
266            28             30         035            087            3             //Schriker
267            28             30         026            076            5             //Illusion of Kundun
end

