0
//Monster      MapNumber      Range      PositionX      PositionY      Direction      Comment
259            36             00         007            019            02             //Oracle Layla
end


1
//Monster      MapNumber      Range      BeginPosX      BeginPosY      EndPosX      EndPosY      Direction      Quantity      Comment
end


2
//Monster      MapNumber      Range      PositionX      PositionY      Direction      Comment
331            36             30         030            075            2             //Aegis
331            36             30         035            021            4             //Aegis
331            36             30         028            017            6             //Aegis
331            36             30         036            011            4             //Aegis
331            36             30         051            011            2             //Aegis
331            36             30         042            012            0             //Aegis
331            36             30         045            022            0             //Aegis
331            36             30         052            024            6             //Aegis
331            36             30         053            017            7             //Aegis
331            36             30         060            009            7             //Aegis
332            36             30         067            022            5             //Rogue Centurion
331            36             30         060            022            0             //Aegis
332            36             30         069            009            6             //Rogue Centurion
332            36             30         074            014            7             //Rogue Centurion
332            36             30         082            008            0             //Rogue Centurion
332            36             30         081            019            1             //Rogue Centurion
332            36             30         086            013            5             //Rogue Centurion
332            36             30         092            006            0             //Rogue Centurion
332            36             30         096            016            0             //Rogue Centurion
332            36             30         099            009            2             //Rogue Centurion
332            36             30         109            019            0             //Rogue Centurion
333            36             30         110            009            7             //Blood Soldier
333            36             30         118            017            2             //Blood Soldier
333            36             30         110            035            2             //Blood Soldier
333            36             30         121            027            2             //Blood Soldier
333            36             30         119            035            1             //Blood Soldier
333            36             30         114            044            1             //Blood Soldier
334            36             30         120            050            5             //Death Angel
334            36             30         105            054            7             //Death Angel
334            36             30         119            057            1             //Death Angel
334            36             30         110            065            3             //Death Angel
334            36             30         121            067            0             //Death Angel
333            36             30         108            028            1             //Blood Soldier
334            36             30         111            072            5             //Death Angel
334            36             30         105            086            6             //Death Angel
335            36             30         118            084            4             //Necron
334            36             30         118            095            3             //Death Angel
335            36             30         104            101            7             //Necron
335            36             30         115            106            7             //Necron
335            36             30         093            096            0             //Necron
335            36             30         093            084            3             //Necron
335            36             30         082            085            5             //Necron
335            36             30         082            077            4             //Necron
335            36             30         074            076            5             //Necron
336            36             30         087            090            7             //Death Centurion
336            36             30         068            077            1             //Death Centurion
336            36             30         063            072            0             //Death Centurion
336            36             30         058            078            3             //Death Centurion
334            36             30         120            075            7             //Death Angel
336            36             30         057            071            3             //Death Centurion
337            36             30         032            050            0             //Schriker
337            36             30         042            051            6             //Schriker
337            36             30         038            058            3             //Schriker
337            36             30         029            065            3             //Schriker
337            36             30         046            066            0             //Schriker
337            36             30         042            097            2             //Schriker
337            36             30         037            109            6             //Schriker
337            36             30         047            107            3             //Schriker
337            36             30         053            093            0             //Schriker
337            36             30         035            087            7             //Schriker
337            36             30         032            077            5             //Schriker
337            36             30         041            078            3             //Schriker
337            36             30         037            067            2             //Schriker
337            36             30         046            086            6             //Schriker
337            36             30         023            085            2             //Schriker
337            36             30         023            070            5             //Schriker
275            36             30         026            076            1             //Kundun
end

